,time_ilp,time_sat,list,num_of_operations,operations
17,0.18944692611694336,0.7080528736114502,"['5', '4', '1', '6', '3', '7', '2']",4,"{5: [(1, 3, 2), (2, 4, 3), (3, 5, 1), (4, 6, 4), (6, 7, 5)], 4: [(1, 3, 2), (2, 4, 3), (2, 6, 1), (6, 7, 4)]}"
18,0.06926107406616211,0.6187911033630371,"['6', '7', '5', '2', '3', '4', '1']",3,"{5: [(1, 7, 5), (2, 4, 3), (5, 6, 1), (5, 6, 4), (5, 7, 2)], 3: [(1, 7, 3), (2, 4, 2), (6, 7, 1)]}"
19,0.3708841800689697,0.6055359840393066,"['1', '3', '5', '4', '6', '2', '7']",3,"{5: [(2, 3, 1), (3, 4, 2), (3, 4, 3), (3, 5, 4), (5, 6, 5)], 3: [(2, 3, 1), (3, 5, 2), (5, 6, 3)]}"
20,2.8840198516845703,0.8003869056701659,"['3', '2', '6', '1', '7', '5', '4']",4,"{5: [(1, 3, 1), (3, 4, 4), (4, 5, 3), (5, 6, 2), (5, 7, 5)], 4: [(1, 3, 1), (3, 6, 2), (4, 6, 3), (5, 7, 4)]}"
21,1.11167311668396,0.9265060424804688,"['5', '1', '6', '4', '2', '3', '7']",3,"{5: [(1, 2, 5), (2, 3, 3), (3, 5, 1), (3, 5, 4), (5, 6, 2)], 3: [(1, 5, 1), (2, 4, 3), (3, 6, 2)], 4: [(1, 2, 4), (2, 5, 1), (3, 4, 3), (4, 6, 2)]}"
22,2.3024556636810303,0.7184503078460693,"['5', '1', '4', '2', '6', '7', '3']",4,"{5: [(1, 3, 2), (1, 7, 5), (2, 4, 4), (3, 6, 3), (5, 7, 1)], 4: [(1, 2, 2), (2, 5, 1), (4, 7, 4), (5, 7, 3)]}"
23,1.5691230297088623,0.7132718563079834,"['4', '5', '7', '1', '6', '2', '3']",4,"{5: [(1, 3, 2), (2, 5, 1), (3, 5, 4), (3, 6, 3), (3, 7, 5)], 4: [(1, 4, 4), (2, 6, 2), (5, 7, 3), (6, 7, 1)]}"
24,2.394289016723633,0.827221155166626,"['1', '7', '2', '3', '5', '6', '4']",4,"{5: [(2, 4, 1), (2, 7, 5), (3, 4, 4), (3, 5, 3), (4, 6, 2)], 4: [(2, 4, 1), (2, 7, 4), (3, 6, 2), (5, 6, 3)]}"
25,2.5241050720214844,1.456779956817627,"['6', '1', '3', '5', '7', '2', '4']",5,"{5: [(1, 2, 5), (2, 6, 3), (3, 4, 1), (4, 5, 2), (5, 7, 4)]}"
26,2.569254159927368,1.0360591411590576,"['3', '7', '1', '4', '2', '5', '6']",5,"{5: [(1, 3, 1), (2, 4, 4), (2, 7, 5), (3, 4, 3), (3, 6, 2)]}"
27,0.6018900871276855,0.591362714767456,"['3', '4', '6', '2', '1', '5', '7']",3,"{5: [(1, 5, 5), (3, 4, 3), (3, 4, 4), (3, 5, 2), (5, 6, 1)], 3: [(1, 5, 3), (3, 5, 2), (5, 6, 1)]}"
28,0.5117349624633789,0.6128358840942383,"['5', '7', '1', '2', '3', '4', '6']",3,"{5: [(1, 3, 2), (2, 6, 1), (2, 7, 5), (3, 6, 4), (4, 6, 3)], 3: [(1, 5, 1), (2, 6, 3), (6, 7, 2)]}"
29,0.6370460987091064,0.844512939453125,"['1', '2', '7', '4', '6', '3', '5']",3,"{5: [(2, 3, 3), (2, 5, 1), (3, 5, 2), (3, 7, 5), (5, 6, 4)], 3: [(3, 5, 2), (5, 6, 3), (5, 7, 1)], 4: [(3, 4, 3), (3, 7, 4), (4, 5, 2), (4, 6, 1)]}"
30,0.27443599700927734,0.6230149269104004,"['6', '3', '5', '4', '2', '1', '7']",3,"{5: [(1, 6, 5), (3, 4, 2), (3, 4, 3), (3, 4, 4), (3, 5, 1)], 3: [(1, 6, 3), (3, 4, 2), (3, 5, 1)]}"
31,0.48418402671813965,0.7901439666748047,"['6', '5', '7', '2', '1', '4', '3']",3,"{5: [(1, 2, 4), (1, 3, 1), (1, 3, 3), (2, 6, 2), (3, 7, 5)], 3: [(1, 5, 3), (3, 7, 1), (4, 5, 2)]}"
32,0.06333780288696289,0.5953400135040283,"['1', '5', '4', '2', '3', '6', '7']",2,"{5: [(2, 4, 5), (3, 4, 1), (3, 4, 2), (3, 4, 3), (4, 5, 4)], 2: [(2, 3, 1), (2, 5, 2)]}"
33,3.312105894088745,0.9155058860778807,"['2', '5', '7', '4', '6', '3', '1']",5,"{5: [(1, 3, 3), (2, 4, 1), (2, 5, 2), (3, 7, 5), (5, 6, 4)]}"
34,1.653742790222168,0.9322712421417236,"['6', '4', '3', '7', '1', '5', '2']",4,"{5: [(1, 3, 2), (2, 4, 4), (3, 6, 1), (3, 6, 3), (4, 7, 5)], 4: [(1, 5, 2), (4, 7, 4), (5, 6, 1), (5, 6, 3)]}"
35,4.4562249183654785,0.8242669105529785,"['5', '3', '7', '2', '4', '6', '1']",4,"{5: [(1, 7, 5), (2, 4, 4), (3, 4, 2), (4, 6, 3), (5, 7, 1)], 4: [(1, 5, 2), (3, 4, 1), (3, 5, 4), (5, 7, 3)]}"
36,1.671874761581421,0.8027799129486084,"['4', '5', '7', '2', '1', '6', '3']",4,"{5: [(1, 5, 5), (2, 6, 1), (2, 6, 3), (4, 5, 4), (5, 7, 2)], 4: [(1, 5, 4), (3, 6, 2), (6, 7, 1), (6, 7, 3)]}"
37,0.23860502243041992,0.7044501304626465,"['1', '2', '5', '7', '3', '4', '6']",3,"{5: [(2, 3, 4), (2, 5, 1), (3, 5, 2), (4, 6, 3), (4, 7, 5)], 3: [(3, 4, 2), (3, 6, 1), (4, 7, 3)]}"
38,2.883147954940796,0.8300368785858154,"['7', '1', '4', '6', '5', '3', '2']",4,"{5: [(1, 3, 2), (1, 7, 5), (2, 3, 1), (3, 4, 4), (3, 6, 3)], 4: [(1, 2, 4), (2, 7, 1), (3, 4, 3), (4, 5, 2)]}"
39,6.181142091751099,0.8543989658355713,"['5', '1', '4', '6', '3', '7', '2']",5,"{5: [(1, 3, 2), (2, 3, 3), (2, 6, 1), (3, 4, 4), (6, 7, 5)]}"
40,4.9440648555755615,0.7762279510498047,"['1', '6', '2', '5', '7', '4', '3']",4,"{5: [(2, 4, 2), (3, 4, 4), (3, 5, 3), (4, 6, 1), (5, 7, 5)], 4: [(2, 3, 2), (3, 6, 1), (5, 6, 3), (5, 7, 4)]}"
41,4.800222873687744,0.9001169204711914,"['6', '3', '4', '7', '1', '5', '2']",4,"{5: [(1, 3, 3), (2, 6, 4), (3, 6, 2), (5, 7, 1), (6, 7, 5)], 4: [(1, 6, 1), (2, 4, 2), (4, 7, 3), (6, 7, 4)]}"
42,1.3657019138336182,0.734752893447876,"['4', '1', '2', '6', '3', '5', '7']",4,"{5: [(1, 2, 5), (2, 4, 2), (3, 4, 4), (3, 5, 3), (5, 6, 1)], 4: [(1, 3, 1), (1, 5, 4), (2, 6, 2), (3, 6, 3)]}"
43,2.6183760166168213,0.9889569282531738,"['5', '2', '4', '6', '7', '1', '3']",5,"{5: [(1, 3, 2), (3, 4, 3), (3, 5, 1), (4, 6, 4), (5, 7, 5)]}"
44,3.446441888809204,0.7899227142333984,"['2', '3', '1', '4', '7', '5', '6']",4,"{5: [(1, 3, 4), (2, 3, 3), (4, 6, 1), (4, 7, 5), (6, 7, 2)], 4: [(1, 3, 2), (2, 3, 1), (5, 6, 3), (5, 7, 4)]}"
45,0.45078015327453613,0.7806131839752197,"['2', '1', '6', '7', '4', '3', '5']",3,"{5: [(1, 2, 5), (2, 3, 2), (2, 3, 3), (3, 6, 4), (5, 7, 1)], 3: [(1, 2, 3), (3, 6, 2), (5, 7, 1)]}"
46,10.260818004608154,0.9787850379943848,"['5', '2', '6', '3', '1', '7', '4']",5,"{5: [(1, 3, 2), (3, 4, 3), (3, 5, 1), (3, 6, 4), (6, 7, 5)]}"
47,1.6306588649749756,0.82330322265625,"['1', '3', '2', '5', '6', '7', '4']",3,"{5: [(2, 4, 3), (2, 5, 1), (3, 5, 2), (5, 6, 4), (6, 7, 5)], 3: [(2, 3, 2), (4, 7, 3), (5, 7, 1)]}"
48,0.6510090827941895,0.6283671855926514,"['7', '6', '3', '5', '4', '2', '1']",3,"{5: [(1, 7, 5), (3, 4, 2), (3, 4, 3), (3, 4, 4), (3, 5, 1)], 3: [(1, 7, 3), (3, 4, 2), (3, 5, 1)]}"
49,0.060674190521240234,0.6075940132141113,"['1', '5', '6', '7', '2', '4', '3']",2,"{5: [(2, 4, 2), (3, 4, 4), (4, 5, 1), (4, 6, 3), (4, 7, 5)], 2: [(2, 5, 2), (3, 7, 1)]}"
