,details,elapsed_time,list,num_of_clauses,num_of_operations,operations
10,"{5: (True, 0.06825685501098633), 2: (False, 0.056977033615112305), 3: (True, 0.05802607536315918)}",0.33318495750427246,"['6', '5', '1', '2', '3', '4']",33897,2,"{4: [(1, 3, 4), (2, 5, 2), (4, 5, 3), (4, 6, 1)], 2: [(1, 4, 1), (1, 6, 2)]}"
11,"{5: (True, 0.0662682056427002), 3: (False, 0.05781197547912598), 4: (True, 0.07441878318786621)}",0.34007906913757324,"['4', '6', '2', '1', '5', '3']",33897,3,"{4: [(1, 4, 4), (3, 4, 1), (3, 4, 3), (4, 6, 2)], 3: [(1, 4, 1), (2, 6, 3), (3, 5, 2)]}"
12,"{5: (True, 0.062310218811035156), 2: (False, 0.05458402633666992), 3: (True, 0.05929708480834961)}",0.3188951015472412,"['2', '1', '3', '5', '4', '6']",33897,2,"{4: [(1, 2, 4), (3, 4, 2), (3, 4, 3), (4, 5, 1)], 2: [(1, 2, 2), (4, 5, 1)]}"
13,"{5: (True, 0.07366728782653809), 3: (False, 0.05881977081298828), 4: (False, 0.06744003295898438)}",0.34662818908691406,"['5', '3', '6', '4', '2', '1']",33897,4,"{4: [(1, 6, 4), (3, 5, 3), (4, 5, 1), (4, 6, 2)]}"
14,"{5: (True, 0.09101700782775879), 3: (False, 0.0601191520690918), 4: (True, 0.06830883026123047)}",0.36547303199768066,"['1', '6', '4', '3', '5', '2']",33897,3,"{4: [(2, 3, 3), (2, 5, 1), (2, 6, 4), (3, 5, 2)], 3: [(2, 6, 3), (3, 4, 2), (4, 5, 1)]}"
15,"{5: (True, 0.11753225326538086), 3: (False, 0.0619199275970459), 4: (True, 0.0687410831451416)}",0.3876359462738037,"['5', '4', '6', '1', '3', '2']",33897,3,"{4: [(1, 5, 1), (2, 4, 4), (2, 5, 2), (3, 6, 3)], 3: [(1, 5, 1), (3, 6, 2), (5, 6, 3)]}"
16,"{5: (True, 0.06340694427490234), 2: (False, 0.054351091384887695), 3: (True, 0.056803226470947266)}",0.34711408615112305,"['1', '5', '6', '3', '2', '4']",33897,2,"{4: [(2, 3, 2), (3, 4, 3), (3, 5, 1), (3, 6, 4)], 2: [(2, 5, 2), (4, 6, 1)]}"
17,"{5: (True, 0.06648397445678711), 3: (False, 0.058007001876831055), 4: (True, 0.07060694694519043)}",0.3386540412902832,"['3', '5', '6', '2', '4', '1']",33897,3,"{4: [(1, 3, 1), (2, 5, 2), (3, 4, 3), (3, 6, 4)], 3: [(1, 3, 1), (2, 4, 3), (3, 6, 2)]}"
18,"{5: (True, 0.06484794616699219), 3: (False, 0.06563019752502441), 4: (True, 0.06858420372009277)}",0.36489176750183105,"['3', '2', '6', '4', '1', '5']",33897,3,"{4: [(1, 3, 1), (3, 4, 3), (3, 6, 4), (4, 5, 2)], 3: [(1, 3, 2), (3, 5, 3), (5, 6, 1)]}"
19,"{2: (True, 0.05926036834716797)}",0.18867111206054688,"['1', '6', '5', '4', '3', '2']",33897,1,"{1: [(2, 6, 1)]}"
20,"{5: (True, 0.11700987815856934), 4: (False, 0.09371113777160645)}",0.3429398536682129,"['2', '6', '4', '1', '5', '3']",33897,4,"{4: [(1, 2, 1), (2, 4, 4), (3, 4, 2), (4, 6, 3)]}"
21,"{5: (True, 0.06521892547607422), 2: (False, 0.05512404441833496), 3: (True, 0.07197308540344238)}",0.34035181999206543,"['5', '3', '4', '2', '1', '6']",33897,2,"{4: [(1, 5, 4), (3, 4, 1), (3, 4, 2), (3, 4, 3)], 2: [(1, 5, 2), (3, 4, 1)]}"
22,"{5: (True, 0.08646082878112793), 3: (False, 0.062319040298461914), 4: (True, 0.0707099437713623)}",0.3860771656036377,"['5', '4', '3', '1', '6', '2']",33897,3,"{4: [(1, 4, 4), (2, 4, 3), (2, 5, 1), (5, 6, 2)], 3: [(1, 5, 1), (4, 5, 3), (4, 6, 2)]}"
23,"{5: (True, 0.06605696678161621), 3: (False, 0.060353994369506836), 4: (True, 0.07694792747497559)}",0.3437612056732178,"['3', '6', '2', '1', '4', '5']",33897,3,"{4: [(1, 4, 4), (3, 4, 3), (4, 5, 1), (4, 6, 2)], 3: [(1, 3, 1), (2, 5, 2), (2, 6, 3)]}"
24,"{5: (True, 0.06631302833557129), 3: (False, 0.06144404411315918), 4: (True, 0.07513189315795898)}",0.35809993743896484,"['6', '3', '4', '1', '2', '5']",33897,3,"{4: [(1, 4, 4), (2, 4, 1), (4, 5, 2), (4, 6, 3)], 3: [(1, 3, 2), (1, 6, 3), (3, 5, 1)]}"
25,"{5: (True, 0.07503414154052734), 4: (False, 0.08518028259277344)}",0.30843639373779297,"['4', '2', '6', '1', '3', '5']",33897,4,"{4: [(1, 3, 2), (3, 4, 1), (3, 5, 3), (3, 6, 4)]}"
26,"{5: (True, 0.08048701286315918), 3: (False, 0.06735587120056152), 4: (True, 0.07519173622131348)}",0.39363980293273926,"['2', '4', '5', '3', '1', '6']",33897,3,"{4: [(1, 5, 4), (2, 3, 2), (2, 4, 3), (2, 5, 1)], 3: [(1, 5, 3), (2, 3, 1), (3, 5, 2)]}"
27,"{5: (True, 0.06136202812194824), 3: (False, 0.06376504898071289), 4: (True, 0.0711359977722168)}",0.3377699851989746,"['5', '4', '1', '6', '3', '2']",33897,3,"{4: [(1, 3, 2), (2, 4, 3), (3, 5, 1), (4, 6, 4)], 3: [(1, 5, 1), (3, 5, 2), (4, 6, 3)]}"
28,"{5: (True, 0.10131096839904785), 3: (False, 0.058664798736572266), 4: (True, 0.06425309181213379)}",0.37687206268310547,"['4', '3', '5', '1', '6', '2']",33897,3,"{4: [(1, 4, 4), (2, 5, 1), (3, 4, 3), (5, 6, 2)], 3: [(1, 4, 1), (3, 5, 2), (5, 6, 3)]}"
29,"{5: (True, 0.08272218704223633), 2: (False, 0.05316424369812012), 3: (False, 0.07487082481384277), 4: (True, 0.06566596031188965)}",0.4246950149536133,"['5', '4', '2', '1', '3', '6']",33897,3,"{4: [(1, 4, 4), (2, 4, 3), (2, 5, 1), (4, 5, 2)], 3: [(1, 4, 3), (3, 4, 2), (3, 5, 1)]}"
30,"{5: (True, 0.07527017593383789), 3: (False, 0.06605792045593262), 4: (True, 0.059706926345825195)}",0.3377389907836914,"['2', '6', '5', '3', '4', '1']",33897,3,"{4: [(1, 6, 4), (2, 4, 1), (4, 5, 3), (4, 6, 2)], 3: [(1, 2, 1), (2, 6, 3), (3, 4, 2)]}"
31,"{5: (True, 0.0781850814819336), 3: (False, 0.06053805351257324), 4: (False, 0.0648961067199707)}",0.34040093421936035,"['2', '3', '1', '6', '4', '5']",33897,4,"{4: [(1, 3, 2), (2, 3, 1), (4, 5, 3), (4, 6, 4)]}"
32,"{5: (True, 0.07663297653198242), 2: (False, 0.07531499862670898), 3: (True, 0.06819319725036621)}",0.3616619110107422,"['6', '5', '3', '4', '2', '1']",33897,2,"{4: [(1, 6, 4), (3, 4, 1), (3, 4, 2), (3, 4, 3)], 2: [(1, 6, 2), (3, 4, 1)]}"
33,"{5: (True, 0.0652322769165039), 3: (False, 0.06070876121520996), 4: (False, 0.06902503967285156)}",0.34975481033325195,"['4', '2', '3', '6', '1', '5']",33897,4,"{4: [(1, 5, 4), (2, 4, 3), (4, 5, 1), (4, 6, 2)]}"
34,"{5: (True, 0.09865808486938477), 2: (False, 0.07217097282409668), 3: (True, 0.06834268569946289)}",0.3786768913269043,"['1', '3', '4', '5', '6', '2']",33897,2,"{4: [(2, 3, 1), (3, 4, 3), (3, 5, 2), (5, 6, 4)], 2: [(2, 6, 2), (3, 6, 1)]}"
35,"{5: (True, 0.06860804557800293), 4: (False, 0.08280181884765625)}",0.281170129776001,"['2', '5', '1', '3', '6', '4']",33897,4,"{4: [(1, 3, 4), (2, 5, 2), (3, 5, 3), (4, 6, 1)]}"
36,"{5: (True, 0.06366896629333496), 4: (False, 0.07020902633666992)}",0.2734239101409912,"['5', '2', '4', '6', '1', '3']",33897,4,"{4: [(1, 5, 4), (2, 4, 3), (3, 4, 1), (4, 6, 2)]}"
37,"{5: (True, 0.0679166316986084), 2: (False, 0.06638193130493164), 3: (True, 0.06427907943725586)}",0.34925103187561035,"['2', '1', '3', '6', '5', '4']",33897,2,"{4: [(1, 2, 4), (2, 5, 2), (2, 5, 3), (4, 6, 1)], 2: [(1, 2, 2), (4, 6, 1)]}"
38,"{5: (True, 0.06313323974609375), 2: (False, 0.05728292465209961), 3: (False, 0.07184100151062012), 4: (True, 0.07012820243835449)}",0.4104280471801758,"['4', '3', '5', '2', '1', '6']",33897,3,"{4: [(1, 5, 4), (2, 3, 3), (2, 5, 1), (3, 5, 2)], 3: [(1, 5, 3), (3, 4, 2), (4, 5, 1)]}"
39,"{5: (True, 0.06279873847961426), 2: (False, 0.05552101135253906), 3: (True, 0.05768609046936035)}",0.3302030563354492,"['5', '6', '1', '2', '3', '4']",33897,2,"{4: [(1, 3, 4), (2, 4, 2), (3, 5, 3), (4, 6, 1)], 2: [(1, 5, 1), (2, 6, 2)]}"
40,"{5: (True, 0.06756997108459473), 3: (False, 0.06524491310119629), 4: (True, 0.07142400741577148)}",0.34367895126342773,"['4', '3', '6', '2', '1', '5']",33897,3,"{4: [(1, 5, 4), (3, 4, 3), (4, 5, 1), (4, 6, 2)], 3: [(1, 4, 1), (3, 5, 2), (3, 6, 3)]}"
41,"{5: (True, 0.08685517311096191), 4: (False, 0.08603215217590332)}",0.3093278408050537,"['3', '1', '4', '6', '2', '5']",33897,4,"{4: [(1, 3, 1), (2, 4, 3), (2, 5, 2), (4, 6, 4)]}"
42,"{5: (True, 0.06870388984680176), 2: (False, 0.05467104911804199), 3: (True, 0.05561399459838867)}",0.3318171501159668,"['4', '3', '2', '1', '6', '5']",33897,2,"{4: [(1, 4, 4), (4, 5, 1), (4, 5, 3), (4, 6, 2)], 2: [(1, 4, 2), (5, 6, 1)]}"
43,"{5: (True, 0.06516408920288086), 3: (False, 0.055670976638793945), 4: (True, 0.07829928398132324)}",0.3352930545806885,"['2', '1', '6', '3', '5', '4']",33897,3,"{4: [(1, 3, 2), (1, 4, 4), (2, 4, 3), (4, 6, 1)], 3: [(1, 2, 3), (3, 4, 2), (4, 6, 1)]}"
44,"{5: (True, 0.08525991439819336), 3: (False, 0.0575411319732666), 4: (True, 0.0654757022857666)}",0.33802199363708496,"['3', '5', '1', '4', '2', '6']",33897,3,"{4: [(1, 3, 4), (2, 3, 1), (2, 3, 3), (3, 5, 2)], 3: [(1, 3, 3), (2, 5, 1), (3, 4, 2)]}"
45,"{5: (True, 0.09013795852661133), 3: (False, 0.059426069259643555), 4: (True, 0.058856964111328125)}",0.38074493408203125,"['3', '1', '5', '4', '2', '6']",33897,3,"{4: [(1, 2, 4), (2, 3, 2), (2, 4, 3), (2, 5, 1)], 3: [(1, 2, 3), (2, 3, 1), (3, 5, 2)]}"
46,"{5: (True, 0.06780290603637695), 3: (False, 0.06662607192993164), 4: (True, 0.0627739429473877)}",0.40793395042419434,"['4', '2', '6', '5', '3', '1']",33897,3,"{4: [(1, 6, 4), (2, 3, 2), (3, 5, 3), (4, 6, 1)], 3: [(1, 3, 2), (3, 4, 1), (3, 6, 3)]}"
47,"{5: (True, 0.0685431957244873), 3: (False, 0.06108999252319336), 4: (False, 0.0870659351348877)}",0.3553438186645508,"['3', '4', '6', '1', '5', '2']",33897,4,"{4: [(1, 3, 3), (2, 4, 1), (3, 4, 4), (4, 6, 2)]}"
48,"{5: (True, 0.06769299507141113), 3: (False, 0.058847904205322266), 4: (True, 0.07584500312805176)}",0.37120485305786133,"['6', '3', '5', '4', '1', '2']",33897,3,"{4: [(1, 2, 1), (1, 6, 4), (3, 4, 3), (3, 5, 2)], 3: [(1, 2, 3), (1, 3, 1), (2, 6, 2)]}"
49,"{2: (True, 0.056561946868896484)}",0.17970490455627441,"['1', '2', '3', '5', '4', '6']",33897,1,"{1: [(4, 5, 1)]}"
50,"{5: (True, 0.08731532096862793), 4: (False, 0.07006382942199707)}",0.29934120178222656,"['3', '6', '4', '2', '5', '1']",33897,4,"{4: [(1, 3, 1), (2, 4, 4), (3, 4, 2), (4, 6, 3)]}"
51,"{5: (True, 0.08775973320007324), 3: (False, 0.059722900390625), 4: (True, 0.06804394721984863)}",0.35476088523864746,"['4', '1', '3', '2', '6', '5']",33897,3,"{4: [(1, 3, 3), (1, 4, 4), (2, 3, 2), (5, 6, 1)], 3: [(1, 2, 3), (2, 4, 2), (5, 6, 1)]}"
52,"{5: (True, 0.0894620418548584), 3: (False, 0.0646970272064209), 4: (False, 0.09553980827331543)}",0.3800618648529053,"['4', '1', '2', '6', '3', '5']",33897,4,"{4: [(1, 3, 3), (1, 4, 4), (3, 5, 2), (5, 6, 1)]}"
53,"{5: (True, 0.06480097770690918), 2: (False, 0.05707216262817383), 3: (True, 0.05553579330444336)}",0.3341531753540039,"['1', '4', '3', '6', '5', '2']",33897,2,"{4: [(2, 4, 1), (3, 4, 2), (3, 4, 3), (4, 6, 4)], 2: [(2, 4, 1), (4, 6, 2)]}"
54,"{5: (True, 0.06740212440490723), 2: (False, 0.06249403953552246), 3: (True, 0.06047701835632324)}",0.34589385986328125,"['4', '6', '5', '1', '2', '3']",33897,2,"{4: [(1, 3, 2), (1, 6, 4), (4, 5, 3), (4, 6, 1)], 2: [(1, 4, 1), (2, 6, 2)]}"
55,"{5: (True, 0.06427001953125), 3: (False, 0.055871009826660156), 4: (False, 0.06755256652832031)}",0.3286929130554199,"['5', '2', '1', '3', '6', '4']",33897,4,"{4: [(1, 3, 4), (3, 5, 2), (4, 5, 3), (4, 6, 1)]}"
56,"{5: (True, 0.061837196350097656), 3: (False, 0.06146097183227539), 4: (True, 0.06629419326782227)}",0.34532618522644043,"['6', '1', '4', '5', '3', '2']",33897,3,"{4: [(1, 3, 2), (1, 6, 4), (2, 3, 1), (3, 5, 3)], 3: [(1, 2, 3), (2, 6, 1), (3, 4, 2)]}"
57,"{5: (True, 0.06251287460327148), 3: (False, 0.06969594955444336), 4: (True, 0.0568997859954834)}",0.3403458595275879,"['1', '4', '2', '6', '5', '3']",33897,3,"{4: [(2, 3, 2), (2, 5, 1), (3, 5, 3), (4, 6, 4)], 3: [(2, 4, 1), (3, 4, 2), (4, 6, 3)]}"
58,"{5: (True, 0.06439709663391113), 3: (False, 0.05585289001464844), 4: (True, 0.06863808631896973)}",0.32172584533691406,"['6', '3', '5', '1', '2', '4']",33897,3,"{4: [(1, 4, 4), (2, 5, 2), (3, 4, 3), (4, 6, 1)], 3: [(1, 4, 2), (3, 5, 3), (4, 6, 1)]}"
59,"{5: (True, 0.06555318832397461), 3: (False, 0.05875396728515625), 4: (False, 0.08400201797485352)}",0.3719482421875,"['5', '3', '2', '6', '1', '4']",33897,4,"{4: [(1, 5, 4), (2, 3, 2), (2, 4, 3), (4, 6, 1)]}"
60,"{5: (True, 0.06744384765625), 3: (False, 0.06663393974304199), 4: (True, 0.06338000297546387)}",0.3824787139892578,"['3', '5', '2', '4', '1', '6']",33897,3,"{4: [(1, 5, 4), (2, 4, 2), (3, 4, 3), (3, 5, 1)], 3: [(1, 3, 1), (2, 3, 3), (3, 5, 2)]}"
61,"{2: (True, 0.055280208587646484)}",0.17199301719665527,"['1', '2', '5', '4', '3', '6']",33897,1,"{1: [(3, 5, 1)]}"
62,"{5: (True, 0.06514596939086914), 3: (False, 0.057463884353637695), 4: (True, 0.05887413024902344)}",0.3211369514465332,"['6', '3', '1', '2', '5', '4']",33897,3,"{4: [(1, 3, 4), (2, 3, 2), (3, 4, 3), (4, 6, 1)], 3: [(1, 2, 1), (1, 4, 3), (4, 6, 2)]}"
63,"{5: (True, 0.08895587921142578), 3: (False, 0.0571746826171875), 4: (False, 0.0990910530090332)}",0.3856501579284668,"['4', '1', '2', '6', '3', '5']",33897,4,"{4: [(1, 3, 3), (1, 4, 4), (3, 5, 2), (5, 6, 1)]}"
64,"{5: (True, 0.08497095108032227), 3: (False, 0.05982494354248047), 4: (False, 0.06802988052368164)}",0.34895777702331543,"['2', '4', '5', '3', '6', '1']",33897,4,"{4: [(1, 2, 1), (2, 3, 3), (2, 5, 2), (5, 6, 4)]}"
65,"{5: (True, 0.09288620948791504), 3: (False, 0.06558012962341309), 4: (True, 0.06974577903747559)}",0.3726050853729248,"['1', '5', '3', '6', '4', '2']",33897,3,"{4: [(2, 5, 1), (3, 4, 2), (4, 5, 3), (4, 6, 4)], 3: [(2, 4, 2), (4, 5, 1), (4, 6, 3)]}"
66,"{5: (True, 0.06732487678527832), 3: (False, 0.06146574020385742), 4: (True, 0.0767219066619873)}",0.3468630313873291,"['3', '5', '6', '2', '4', '1']",33897,3,"{4: [(1, 3, 1), (2, 5, 2), (3, 4, 3), (3, 6, 4)], 3: [(1, 3, 1), (2, 4, 3), (3, 6, 2)]}"
67,"{5: (True, 0.07040214538574219), 3: (False, 0.057157039642333984), 4: (True, 0.05905270576477051)}",0.3243222236633301,"['3', '6', '1', '4', '5', '2']",33897,3,"{4: [(1, 3, 2), (2, 4, 3), (4, 6, 1), (4, 6, 4)], 3: [(1, 3, 1), (2, 6, 3), (3, 5, 2)]}"
68,"{5: (True, 0.07377099990844727), 4: (False, 0.09742212295532227)}",0.2992870807647705,"['2', '4', '6', '1', '5', '3']",33897,4,"{4: [(1, 4, 4), (2, 4, 3), (3, 4, 1), (4, 6, 2)]}"
69,"{5: (True, 0.08697915077209473), 4: (False, 0.08423423767089844)}",0.30369091033935547,"['4', '1', '6', '2', '5', '3']",33897,4,"{4: [(1, 2, 2), (2, 4, 1), (3, 6, 4), (4, 5, 3)]}"
70,"{5: (True, 0.1003410816192627), 3: (False, 0.0583338737487793), 4: (False, 0.09299111366271973)}",0.3920578956604004,"['1', '4', '2', '6', '3', '5']",33897,4,"{4: [(2, 4, 2), (3, 4, 3), (3, 5, 1), (4, 6, 4)]}"
71,"{5: (True, 0.06748700141906738), 2: (False, 0.06301403045654297), 3: (False, 0.07137417793273926), 4: (True, 0.05985426902770996)}",0.4120810031890869,"['1', '5', '6', '3', '4', '2']",33897,3,"{4: [(2, 5, 1), (3, 5, 2), (3, 6, 4), (4, 5, 3)], 3: [(2, 3, 2), (3, 5, 1), (3, 6, 3)]}"
72,"{5: (True, 0.08401703834533691), 2: (False, 0.05460190773010254), 3: (True, 0.06683588027954102)}",0.3404989242553711,"['1', '6', '2', '3', '4', '5']",33897,2,"{4: [(2, 4, 2), (2, 4, 3), (2, 5, 1), (2, 6, 4)], 2: [(2, 5, 1), (2, 6, 2)]}"
73,"{5: (True, 0.06546902656555176), 2: (False, 0.05551409721374512), 3: (False, 0.060983896255493164), 4: (True, 0.0648350715637207)}",0.3959341049194336,"['1', '5', '6', '3', '4', '2']",33897,3,"{4: [(2, 5, 1), (3, 5, 2), (3, 6, 4), (4, 5, 3)], 3: [(2, 3, 2), (3, 5, 1), (3, 6, 3)]}"
74,"{5: (True, 0.1080179214477539), 3: (False, 0.06799793243408203), 4: (True, 0.0623781681060791)}",0.3745899200439453,"['6', '3', '5', '4', '1', '2']",33897,3,"{4: [(1, 2, 1), (1, 6, 4), (3, 4, 3), (3, 5, 2)], 3: [(1, 2, 3), (1, 3, 1), (2, 6, 2)]}"
75,"{5: (True, 0.0861208438873291), 3: (False, 0.060791015625), 4: (True, 0.08106589317321777)}",0.40224218368530273,"['5', '1', '4', '6', '2', '3']",33897,3,"{4: [(1, 3, 2), (1, 6, 4), (3, 5, 3), (5, 6, 1)], 3: [(1, 2, 3), (2, 5, 1), (4, 6, 2)]}"
76,"{5: (True, 0.06366991996765137), 3: (False, 0.05863666534423828), 4: (True, 0.07185792922973633)}",0.3264172077178955,"['4', '2', '6', '5', '3', '1']",33897,3,"{4: [(1, 6, 4), (2, 3, 2), (3, 5, 3), (4, 6, 1)], 3: [(1, 3, 2), (3, 4, 1), (3, 6, 3)]}"
77,"{5: (True, 0.06781697273254395), 3: (False, 0.06682181358337402), 4: (True, 0.062487125396728516)}",0.34144091606140137,"['1', '5', '2', '3', '6', '4']",33897,3,"{4: [(2, 4, 2), (3, 4, 3), (4, 5, 1), (5, 6, 4)], 3: [(2, 5, 1), (3, 5, 2), (5, 6, 3)]}"
78,"{5: (True, 0.0932772159576416), 3: (False, 0.05955195426940918), 4: (True, 0.06364893913269043)}",0.3548729419708252,"['6', '2', '1', '4', '3', '5']",33897,3,"{4: [(1, 3, 2), (1, 6, 4), (2, 5, 3), (3, 5, 1)], 3: [(1, 3, 3), (3, 5, 2), (5, 6, 1)]}"
79,"{5: (True, 0.06339311599731445), 2: (False, 0.054154157638549805), 3: (False, 0.060639142990112305), 4: (True, 0.07490897178649902)}",0.4169118404388428,"['2', '3', '6', '5', '4', '1']",33897,3,"{4: [(1, 6, 4), (2, 4, 1), (3, 5, 3), (4, 6, 2)], 3: [(1, 3, 2), (2, 3, 1), (3, 6, 3)]}"
80,"{5: (True, 0.06604194641113281), 3: (False, 0.06007218360900879), 4: (True, 0.0773160457611084)}",0.34116506576538086,"['4', '5', '3', '2', '6', '1']",33897,3,"{4: [(1, 6, 4), (2, 4, 2), (3, 4, 3), (4, 6, 1)], 3: [(1, 2, 3), (1, 5, 1), (5, 6, 2)]}"
81,"{5: (True, 0.06718587875366211), 3: (False, 0.06384110450744629), 4: (True, 0.07025408744812012)}",0.352308988571167,"['4', '1', '5', '6', '3', '2']",33897,3,"{4: [(1, 2, 4), (2, 4, 1), (3, 5, 3), (4, 6, 2)], 3: [(1, 4, 1), (2, 5, 3), (3, 6, 2)]}"
82,"{5: (True, 0.07651710510253906), 2: (False, 0.06600689888000488), 3: (True, 0.06013989448547363)}",0.3477330207824707,"['1', '3', '4', '2', '5', '6']",33897,2,"{4: [(2, 4, 4), (3, 4, 1), (3, 4, 2), (3, 4, 3)], 2: [(2, 4, 2), (3, 4, 1)]}"
83,"{5: (True, 0.07312893867492676), 2: (False, 0.06165623664855957), 3: (False, 0.06408190727233887), 4: (True, 0.06868577003479004)}",0.4130523204803467,"['6', '1', '2', '5', '4', '3']",33897,3,"{4: [(1, 3, 1), (1, 6, 4), (2, 4, 3), (3, 5, 2)], 3: [(1, 3, 2), (2, 3, 3), (3, 6, 1)]}"
84,"{5: (True, 0.09353804588317871), 4: (False, 0.08849215507507324)}",0.317119836807251,"['3', '6', '4', '1', '5', '2']",33897,4,"{4: [(1, 3, 1), (2, 6, 4), (3, 4, 3), (4, 5, 2)]}"
85,"{5: (True, 0.10647392272949219), 3: (False, 0.10055112838745117), 4: (True, 0.08933520317077637)}",0.4462089538574219,"['1', '6', '3', '4', '2', '5']",33897,3,"{4: [(2, 5, 1), (2, 6, 4), (3, 5, 2), (4, 5, 3)], 3: [(2, 3, 2), (2, 6, 3), (3, 5, 1)]}"
86,"{5: (True, 0.07898402214050293), 3: (False, 0.08169174194335938), 4: (False, 0.0827491283416748)}",0.4008018970489502,"['6', '2', '5', '1', '3', '4']",33897,4,"{4: [(1, 4, 4), (2, 3, 3), (3, 5, 2), (4, 6, 1)]}"
87,"{5: (True, 0.0808401107788086), 2: (False, 0.07122206687927246), 3: (True, 0.08748006820678711)}",0.398068904876709,"['1', '4', '5', '3', '2', '6']",33897,2,"{4: [(2, 5, 4), (3, 4, 2), (3, 4, 3), (4, 5, 1)], 2: [(2, 5, 2), (4, 5, 1)]}"
88,"{5: (True, 0.08197617530822754), 2: (False, 0.05962204933166504), 3: (True, 0.06218123435974121)}",0.37045812606811523,"['5', '3', '4', '2', '1', '6']",33897,2,"{4: [(1, 5, 4), (3, 4, 1), (3, 4, 2), (3, 4, 3)], 2: [(1, 5, 2), (3, 4, 1)]}"
89,"{5: (True, 0.07418704032897949), 3: (False, 0.0606989860534668), 4: (False, 0.07283806800842285)}",0.36420106887817383,"['2', '3', '1', '6', '4', '5']",33897,4,"{4: [(1, 3, 2), (2, 3, 1), (4, 5, 3), (4, 6, 4)]}"
90,"{5: (True, 0.0738821029663086), 3: (False, 0.06296801567077637), 4: (True, 0.06843709945678711)}",0.3497002124786377,"['1', '6', '3', '4', '2', '5']",33897,3,"{4: [(2, 5, 1), (2, 6, 4), (3, 5, 2), (4, 5, 3)], 3: [(2, 3, 2), (2, 6, 3), (3, 5, 1)]}"
91,"{5: (True, 0.08681201934814453), 3: (False, 0.06345701217651367), 4: (True, 0.06467795372009277)}",0.3824272155761719,"['3', '4', '6', '2', '1', '5']",33897,3,"{4: [(1, 3, 1), (2, 3, 3), (2, 5, 2), (3, 6, 4)], 3: [(1, 5, 3), (3, 5, 2), (5, 6, 1)]}"
92,"{5: (True, 0.06369876861572266), 3: (False, 0.0583338737487793), 4: (True, 0.08384418487548828)}",0.3530268669128418,"['6', '4', '5', '2', '1', '3']",33897,3,"{4: [(1, 3, 1), (1, 6, 4), (2, 3, 3), (4, 5, 2)], 3: [(1, 5, 3), (3, 5, 1), (5, 6, 2)]}"
